flight_id,flight_number,aircraft_registration,origin_iata,destination_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,status,airline_code
d20f631e-8c97-4330-9b14-d9a75f5d25ad,AI 506,VT-EXF,COK,DEL,2025-04-04 23:00:00+05:30,2025-04-04 23:00+05:30,2025-04-05 02:25+05:30,2025-04-05 02:25+05:30,Departed,AI
526506ed-b0dc-4b8f-9596-d8765741e667,FD 171,HS-CBB,COK,DMK,2025-04-04 23:10:00+05:30,2025-04-04 23:10+05:30,2025-04-05 04:40+07:00,2025-04-05 04:46+07:00,Departed,FD
653e32d9-3759-4b81-89b3-612883b0af0b,SG 18,Unknown,COK,DXB,2025-04-04 23:15:00+05:30,2025-04-04 23:15+05:30,2025-04-05 02:00+04:00,2025-04-05 02:00+04:00,Unknown,SG
5a4a777a-a861-41ea-be74-3c84379983c4,6E 1271,Unknown,COK,MCT,2025-04-04 23:30:00+05:30,2025-04-04 23:30+05:30,2025-04-05 01:40+04:00,2025-04-05 01:40+04:00,Unknown,6E
9215ffdf-6334-4e51-8837-b10698194b9e,AK 38,9M-AJE,COK,KUL,2025-04-04 23:35:00+05:30,2025-04-04 23:35+05:30,2025-04-05 06:20+08:00,2025-04-05 06:16+08:00,Departed,AK
2f459044-631f-4487-abdb-7697b061939a,6E 1493,Unknown,COK,RKT,2025-04-04 23:40:00+05:30,2025-04-04 23:40+05:30,2025-04-05 02:10+04:00,2025-04-05 02:10+04:00,Unknown,6E
13b75d7e-bb39-47a0-97e1-62a626991768,VJ 1812,VN-A650,COK,SGN,2025-04-04 23:50:00+05:30,2025-04-04 23:50+05:30,2025-04-05 06:40+07:00,2025-04-05 06:40+07:00,Unknown,VJ
04f2313d-9cbc-4ec7-a51f-f73280d29609,MH 109,Unknown,COK,KUL,2025-04-05 00:20:00+05:30,2025-04-05 00:20+05:30,2025-04-05 07:40+08:00,2025-04-05 07:28+08:00,Departed,MH
b7c8edca-d342-404f-ad8c-e9925e9d0f6d,OD 232,9M-LNV,COK,KUL,2025-04-05 00:30:00+05:30,2025-04-05 00:30+05:30,2025-04-05 07:25+08:00,2025-04-05 06:41+08:00,Departed,OD
447b4c0b-9dad-463a-91e9-6980d67b05ad,AK 36,Unknown,COK,Unknown,2025-04-05 00:30:00+05:30,2025-04-05 00:30+05:30,Unknown,Unknown,Unknown,AK
a6f806c1-3f8d-4fc5-b0db-d777bfdb95db,AI 953,VT-EXK,COK,DOH,2025-04-05 00:40:00+05:30,2025-04-05 00:40+05:30,2025-04-05 02:55+03:00,2025-04-05 02:45+03:00,Departed,AI
54c4524e-a57d-48b6-bc6f-5f9a4046a8ba,TG 348,HS-TXO,COK,BKK,2025-04-05 00:40:00+05:30,2025-04-05 00:40+05:30,2025-04-05 06:20+07:00,2025-04-05 06:19+07:00,Departed,TG
598e6141-13d5-4cf6-b965-86a62f80ec72,SQ 537,9V-MBA,COK,SIN,2025-04-05 01:10:00+05:30,2025-04-05 01:10+05:30,2025-04-05 08:20+08:00,2025-04-05 08:43+08:00,Departed,SQ
40fe0648-60da-4b1c-b481-88ff95f94b64,IX 411,Unknown,COK,SHJ,2025-04-05 02:10:00+05:30,2025-04-05 02:10+05:30,2025-04-05 05:00+04:00,2025-04-05 05:00+04:00,Unknown,IX
f30d58b5-a122-448c-aefa-8514a8c83075,SV 763,Unknown,COK,JED,2025-04-05 02:45:00+05:30,2025-04-05 02:45+05:30,2025-04-05 06:10+03:00,2025-04-05 06:10+03:00,Unknown,SV
3ce7ef28-7ec5-4c52-bb5f-7f6d11e4f732,6E 721,Unknown,COK,PNQ,2025-04-05 02:45:00+05:30,2025-04-05 02:45+05:30,2025-04-05 04:35+05:30,2025-04-05 04:35+05:30,Unknown,6E
3d8a4d7f-1720-4838-91b4-8353cb7cdc77,FZ 454,Unknown,COK,DXB,2025-04-05 03:20:00+05:30,2025-04-05 03:20+05:30,2025-04-05 06:05+04:00,2025-04-05 06:05+04:00,Unknown,FZ
11fac106-4419-47a2-a265-4663b33801cb,KU 358,9K-AKR,COK,KWI,2025-04-05 03:40:00+05:30,2025-04-05 03:40+05:30,2025-04-05 06:30+03:00,2025-04-05 06:30+03:00,Unknown,KU
a5086912-0002-442e-8d25-1f350de8ea3b,G9 423,Unknown,COK,SHJ,2025-04-05 03:55:00+05:30,2025-04-05 03:55+05:30,2025-04-05 06:15+04:00,2025-04-05 06:15+04:00,Unknown,G9
7cd2d341-3198-40bc-8a71-1413c50cba13,QR 517,Unknown,COK,DOH,2025-04-05 04:15:00+05:30,2025-04-05 04:15+05:30,2025-04-05 06:15+03:00,2025-04-05 06:21+03:00,Departed,QR
e8dc053e-6035-4c71-9a0d-80836cf67cc5,EY 337,Unknown,COK,AUH,2025-04-05 04:20:00+05:30,2025-04-05 04:20+05:30,2025-04-05 07:00+04:00,2025-04-05 07:00+04:00,Unknown,EY
faf44181-4fa1-4e62-9cc7-106f1fb497e0,EK 533,Unknown,COK,DXB,2025-04-05 04:25:00+05:30,2025-04-05 04:25+05:30,2025-04-05 06:50+04:00,2025-04-05 06:50+04:00,Unknown,EK
1ced706d-1de6-4858-b37e-6cafa693654f,3L 128,A6-AUK,COK,AUH,2025-04-05 05:00:00+05:30,2025-04-05 05:00+05:30,2025-04-05 07:30+04:00,2025-04-05 07:30+04:00,Unknown,3L
f8e79370-5e2f-4a41-8c78-c27c887eb22f,GF 271,A9C-AF,COK,BAH,2025-04-05 05:10:00+05:30,2025-04-05 05:10+05:30,2025-04-05 07:40+03:00,2025-04-05 07:40+03:00,Unknown,GF
636e9ae0-db43-46e4-8550-0706217b1c3f,6E 702,VT-IVE,COK,BLR,2025-04-05 05:25:00+05:30,2025-04-05 05:25+05:30,2025-04-05 06:40+05:30,2025-04-05 06:18+05:30,Departed,6E
9535206b-c7a8-4ed9-b2b9-b6a11c68e506,6E 211,Unknown,COK,GOI,2025-04-05 05:35:00+05:30,2025-04-05 05:35+05:30,2025-04-05 06:55+05:30,2025-04-05 06:55+05:30,Unknown,6E
84733bd0-efa5-43c8-b241-5afb362a9d79,6E 6702,Unknown,COK,BOM,2025-04-05 05:40:00+05:30,2025-04-05 05:40+05:30,2025-04-05 07:40+05:30,2025-04-05 07:40+05:30,Unknown,6E
c00aa900-c177-40b4-8ce1-a10e24d634dc,AI 527,VT-EXT,COK,DEL,2025-04-05 07:00:00+05:30,2025-04-05 07:00+05:30,2025-04-05 10:20+05:30,2025-04-05 09:53+05:30,Departed,AI
01f94c51-e12c-4b11-80a3-734815a93f1b,6E 6482,VT-IVZ,COK,BLR,2025-04-05 07:10:00+05:30,2025-04-05 07:10+05:30,2025-04-05 08:25+05:30,2025-04-05 08:01+05:30,Departed,6E
db9e96c3-93a2-49a2-a23c-1d5972f72d03,IX 471,VT-AXW,COK,BAH,2025-04-05 07:20:00+05:30,2025-04-05 07:20+05:30,2025-04-05 09:40+03:00,2025-04-05 09:40+03:00,Unknown,IX
8b0e1f7b-72b6-4347-82c5-835921563773,IX 2419,VT-JPR,COK,BLR,2025-04-05 07:25:00+05:30,2025-04-05 07:25+05:30,2025-04-05 08:50+05:30,2025-04-05 08:18+05:30,Departed,IX
67e9a59c-b518-42fd-8b87-7b6e02014108,6E 2622,Unknown,COK,MAA,2025-04-05 07:45:00+05:30,2025-04-05 07:45+05:30,2025-04-05 09:05+05:30,2025-04-05 09:05+05:30,Unknown,6E
8f556f88-7905-4a28-85d3-a0631c82dec1,AI 2744,Unknown,COK,BOM,2025-04-05 07:50:00+05:30,2025-04-05 07:50+05:30,2025-04-05 10:10+05:30,2025-04-05 10:10+05:30,Unknown,AI
84fbfc81-eb43-41ff-b111-99077f41e6ae,EY 334,A6-AEE,AUH,COK,2025-04-04 14:25:00+04:00,2025-04-04 14:25+04:00,2025-04-04 20:00+05:30,2025-04-04 20:00+05:30,Unknown,EY
4ada4962-3d17-4a48-afcd-e401bac69389,IX 1103,VT-ATD,DEL,COK,2025-04-04 16:55:00+05:30,2025-04-04 16:55+05:30,2025-04-04 20:05+05:30,2025-04-04 20:05+05:30,Expected,IX
0382d404-0ee6-4437-8204-38600c09f844,6E 6684,Unknown,HYD,COK,2025-04-04 18:40:00+05:30,2025-04-04 18:40+05:30,2025-04-04 20:20+05:30,2025-04-04 20:20+05:30,Unknown,6E
e459ee66-c645-488c-8048-b3cc55604c4a,6E 169,Unknown,MAA,COK,2025-04-04 19:05:00+05:30,2025-04-04 19:05+05:30,2025-04-04 20:20+05:30,2025-04-04 20:20+05:30,Unknown,6E
529d878d-e43b-4adf-bf2a-3ef797d53981,AI 934,VT-EXJ,DXB,COK,2025-04-04 14:45:00+04:00,2025-04-04 14:45+04:00,2025-04-04 20:30+05:30,2025-04-04 20:30+05:30,Unknown,AI
47c45484-44b2-4ccf-8177-f6a5e54eadc0,3L 125,Unknown,AUH,COK,2025-04-04 15:35:00+04:00,2025-04-04 15:35+04:00,2025-04-04 21:10+05:30,2025-04-04 21:10+05:30,Unknown,3L
f19ba1c7-eda0-4517-803f-fc761afe7bad,AI 693,Unknown,BOM,COK,2025-04-04 19:15:00+05:30,2025-04-04 19:15+05:30,2025-04-04 21:15+05:30,2025-04-04 21:15+05:30,Unknown,AI
17e1e900-712b-4035-854d-455b0011493a,6E 435,VT-ICL,BLR,COK,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 21:20+05:30,2025-04-04 21:20+05:30,Expected,6E
312bd2c3-18b2-472a-ae2f-ab272a81491d,6E 635,Unknown,BOM,COK,2025-04-04 19:25:00+05:30,2025-04-04 19:25+05:30,2025-04-04 21:25+05:30,2025-04-04 21:25+05:30,Unknown,6E
7e86f847-5a44-49b5-a829-61cb2eef2207,6E 6903,Unknown,MAA,COK,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 21:30+05:30,2025-04-04 21:30+05:30,Unknown,6E
d4d4156f-703e-4cd5-bc71-b6c480f4a5ab,SQ 534,9V-MBL,SIN,COK,2025-04-04 20:00:00+08:00,2025-04-04 20:00+08:00,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Expected,SQ
c5da3034-0b63-43da-b801-4d682967ab94,IX 1637,Unknown,MAA,COK,2025-04-04 20:35:00+05:30,2025-04-04 20:35+05:30,2025-04-04 22:00+05:30,2025-04-04 22:00+05:30,Unknown,IX
113bd024-34f1-43d4-bf03-f42e9e53441f,AI 505,VT-EXF,DEL,COK,2025-04-04 19:20:00+05:30,2025-04-04 19:20+05:30,2025-04-04 22:20+05:30,2025-04-04 22:20+05:30,Expected,AI
cb9f135c-abb2-4831-ac27-ed3f0ba8bc39,IX 2697,VT-RTO,BLR,COK,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 22:25+05:30,2025-04-04 22:25+05:30,Expected,IX
200a3215-037c-4f29-b7bc-004b1cad1d62,FD 170,HS-CBB,DMK,COK,2025-04-04 20:20:00+07:00,2025-04-04 20:21+07:00,2025-04-04 22:30+05:30,2025-04-04 22:30+05:30,Expected,FD
2b1a51be-e9f4-43d2-b38d-b78b06649c5d,6E 156,Unknown,MAA,COK,2025-04-04 21:20:00+05:30,2025-04-04 21:20+05:30,2025-04-04 22:30+05:30,2025-04-04 22:30+05:30,Unknown,6E
f3158e57-93d5-4a48-974d-e4beb5c7889d,6E 885,Unknown,GOI,COK,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 22:40+05:30,2025-04-04 22:40+05:30,Unknown,6E
8314d22c-54bb-481e-9494-fc6858f2c22e,IX 436,VT-AXQ,DXB,COK,2025-04-04 17:00:00+04:00,2025-04-04 17:00+04:00,2025-04-04 22:50+05:30,2025-04-04 22:50+05:30,Unknown,IX
dc34e317-f5b8-4bbe-b338-e7d30f9854a9,VJ 1811,VN-A650,SGN,COK,2025-04-04 19:20:00+07:00,2025-04-04 19:20+07:00,2025-04-04 22:50+05:30,2025-04-04 22:50+05:30,Unknown,VJ
bde5f90e-9f65-4cf4-9abe-30c80f63e114,AK 39,Unknown,KUL,COK,2025-04-04 21:30:00+08:00,2025-04-04 21:43+08:00,2025-04-04 22:55+05:30,2025-04-04 22:55+05:30,Expected,AK
5293ddfc-73ef-4171-867a-e8ea4e9cbfe5,MH 108,Unknown,KUL,COK,2025-04-04 22:00:00+08:00,2025-04-04 22:34+08:00,2025-04-04 23:20+05:30,2025-04-04 23:20+05:30,Expected,MH
281ad9c9-cea5-4ef1-85da-7e0154de7f39,6E 6597,VT-IVE,BLR,COK,2025-04-04 22:15:00+05:30,2025-04-04 22:15+05:30,2025-04-04 23:20+05:30,2025-04-04 23:20+05:30,Expected,6E
ed16b353-f01a-43b8-9d9d-314ab02a8e06,6E 2391,VT-IIR,DEL,COK,2025-04-04 20:15:00+05:30,2025-04-04 20:15+05:30,2025-04-04 23:25+05:30,2025-04-04 23:25+05:30,Expected,6E
046f5d49-de2f-4b41-89a3-40961036d14e,TG 347,HS-TXO,BKK,COK,2025-04-04 21:15:00+07:00,2025-04-04 21:21+07:00,2025-04-04 23:40+05:30,2025-04-04 23:40+05:30,Expected,TG
16117b17-c4a0-445c-b9bc-79b3413f5c69,OD 231,9M-LNV,KUL,COK,2025-04-04 22:05:00+08:00,2025-04-04 22:20+08:00,2025-04-04 23:40+05:30,2025-04-04 23:40+05:30,Expected,OD
4ea29c71-41d7-4e80-b01e-1397a06c99e1,SQ 536,9V-MBA,SIN,COK,2025-04-04 22:25:00+08:00,2025-04-04 22:45+08:00,2025-04-05 00:20+05:30,2025-04-05 00:20+05:30,Expected,SQ
737aec98-6105-4bb3-88c3-792c293c5ff7,6E 695,VT-ISY,HYD,COK,2025-04-04 23:10:00+05:30,2025-04-04 23:10+05:30,2025-04-05 00:50+05:30,2025-04-05 00:50+05:30,Unknown,6E
2867ef92-db0e-4ddc-a389-f7fda5415840,SV 764,Unknown,JED,COK,2025-04-04 16:55:00+03:00,2025-04-04 16:55+03:00,2025-04-05 01:15+05:30,2025-04-05 01:15+05:30,Unknown,SV
f546049b-c267-4b5d-998e-39645faab88b,AI 518,VT-EXT,BOM,COK,2025-04-04 23:55:00+05:30,2025-04-04 23:55+05:30,2025-04-05 01:55+05:30,2025-04-05 01:55+05:30,Unknown,AI
96e7ba90-a171-4f42-9b4c-7e17e06baed4,FZ 453,A6-FKO,DXB,COK,2025-04-04 20:35:00+04:00,2025-04-04 20:46+04:00,2025-04-05 02:15+05:30,2025-04-05 02:15+05:30,Expected,FZ
154e605c-db33-46ed-a06c-9d97f59a4969,EY 336,Unknown,AUH,COK,2025-04-04 21:00:00+04:00,2025-04-04 21:00+04:00,2025-04-05 02:35+05:30,2025-04-05 02:35+05:30,Unknown,EY
a175f369-4c53-42a7-8ff5-950ea58342b1,QR 516,Unknown,DOH,COK,2025-04-04 19:45:00+03:00,2025-04-04 19:39+03:00,2025-04-05 02:45+05:30,2025-04-05 02:45+05:30,Expected,QR
78269442-14f7-4a8e-82fe-7c8477586dde,KU 357,9K-AKR,KWI,COK,2025-04-04 19:10:00+03:00,2025-04-04 19:10+03:00,2025-04-05 02:50+05:30,2025-04-05 02:50+05:30,Unknown,KU
d0e43627-a64c-4bad-aaf5-82011b915164,EK 532,Unknown,DXB,COK,2025-04-04 21:25:00+04:00,2025-04-04 21:25+04:00,2025-04-05 02:55+05:30,2025-04-05 02:55+05:30,Unknown,EK
9f4a79de-6a8f-4d6c-9a04-91f4b06a1359,G9 422,Unknown,SHJ,COK,2025-04-04 21:45:00+04:00,2025-04-04 21:45+04:00,2025-04-05 03:15+05:30,2025-04-05 03:15+05:30,Unknown,G9
2e1ef146-bdb7-407d-b87e-05c53175d2a9,6E 6129,VT-IVZ,PNQ,COK,2025-04-05 01:35:00+05:30,2025-04-05 01:35+05:30,2025-04-05 03:15+05:30,2025-04-05 03:15+05:30,Unknown,6E
e01348f7-a802-443c-b63d-78941512e40c,IX 494,VT-AXW,KWI,COK,2025-04-04 20:15:00+03:00,2025-04-04 20:15+03:00,2025-04-05 04:00+05:30,2025-04-05 04:00+05:30,Unknown,IX
ad9bca1c-2568-4d1a-b616-a3004c07e879,IX 494,VT-AXW,KWI,COK,2025-04-04 20:15:00+03:00,2025-04-04 20:15+03:00,2025-04-05 04:00+05:30,2025-04-05 04:00+05:30,Unknown,IX
71e753d2-eeea-4939-b1db-7f3a821d9e33,3L 127,A6-AUK,AUH,COK,2025-04-04 22:45:00+04:00,2025-04-04 22:45+04:00,2025-04-05 04:20+05:30,2025-04-05 04:20+05:30,Unknown,3L
d500c369-8e62-449f-b7a9-bfb58ee0bd8f,GF 270,A9C-AF,BAH,COK,2025-04-04 21:05:00+03:00,2025-04-04 21:05+03:00,2025-04-05 04:20+05:30,2025-04-05 04:20+05:30,Unknown,GF
fb6aea5e-8341-417b-ae2b-b9962acc33d8,6E 1494,Unknown,RKT,COK,2025-04-04 22:45:00+04:00,2025-04-04 22:45+04:00,2025-04-05 04:25+05:30,2025-04-05 04:25+05:30,Unknown,6E
45493567-59e6-4018-9ed4-dd5c6b17aec0,IX 476,VT-AYC,DOH,COK,2025-04-04 22:00:00+03:00,2025-04-04 22:25+03:00,2025-04-05 05:05+05:30,2025-04-05 05:05+05:30,Expected,IX
d281a6a9-138f-441c-8a57-43dd625e39ff,IX 420,VT-GHI,AUH,COK,2025-04-04 23:55:00+04:00,2025-04-04 23:55+04:00,2025-04-05 05:35+05:30,2025-04-05 05:35+05:30,Unknown,IX
d212bd96-e819-487e-ae93-0e65eaf58440,IX 2415,VT-JPR,BLR,COK,2025-04-05 05:35:00+05:30,2025-04-05 05:35+05:30,2025-04-05 06:55+05:30,2025-04-05 06:55+05:30,Expected,IX
310e108c-5a6b-47b5-9e9b-2d4c7460db69,6E 2619,Unknown,MAA,COK,2025-04-05 05:30:00+05:30,2025-04-05 05:30+05:30,2025-04-05 06:55+05:30,2025-04-05 06:55+05:30,Unknown,6E
fb4d0215-b25b-4941-b0ba-b6ab7576989e,AI 2743,Unknown,BOM,COK,2025-04-05 05:05:00+05:30,2025-04-05 05:05+05:30,2025-04-05 07:00+05:30,2025-04-05 07:00+05:30,Unknown,AI
c2690faf-835f-46f6-82c1-0484cb6ce9f3,KU 351,9K-APF,KWI,COK,2025-04-04 23:30:00+03:00,2025-04-04 23:30+03:00,2025-04-05 07:05+05:30,2025-04-05 07:05+05:30,Unknown,KU
b9066829-312e-4ec4-9ad5-e7f405416720,6E 1272,Unknown,MCT,COK,2025-04-05 02:40:00+04:00,2025-04-05 02:40+04:00,2025-04-05 07:50+05:30,2025-04-05 07:50+05:30,Unknown,6E
ca2dd21d-2240-43dd-a6b0-3f589239312a,3L 174,Unknown,AUH,COK,2025-04-05 02:15:00+04:00,2025-04-05 02:15+04:00,2025-04-05 07:50+05:30,2025-04-05 07:50+05:30,Unknown,3L
96bfd229-61d3-4fea-813f-d704aae02ad9,6E 6177,Unknown,GOI,HYD,2025-04-04 20:00:00+05:30,2025-04-04 20:00+05:30,2025-04-04 21:10+05:30,2025-04-04 21:10+05:30,Unknown,6E
1ff0e089-3871-4243-af00-2b6d0b892a52,IX 1241,Unknown,GOI,BOM,2025-04-04 20:10:00+05:30,2025-04-04 20:10+05:30,2025-04-04 21:35+05:30,2025-04-04 21:35+05:30,Unknown,IX
bf392118-1ca0-41e9-868c-8a294a7787d9,6E 6557,VT-IAO,GOI,BLR,2025-04-04 20:55:00+05:30,2025-04-04 20:55+05:30,2025-04-04 22:15+05:30,2025-04-04 22:04+05:30,Departed,6E
4bf6bfed-fd01-48d5-bfd7-cc094cb14793,6E 5207,VT-IUJ,GOI,DEL,2025-04-04 21:05:00+05:30,2025-04-04 21:05+05:30,2025-04-04 23:50+05:30,2025-04-04 23:24+05:30,Departed,6E
3e60d6f3-b80e-46e5-8293-0da774d9f2d1,6E 885,Unknown,GOI,COK,2025-04-04 21:15:00+05:30,2025-04-04 21:15+05:30,2025-04-04 22:40+05:30,2025-04-04 22:40+05:30,Unknown,6E
cefd0594-fc40-4fc2-8bcd-8488a38ad209,6E 281,VT-IIM,GOI,AMD,2025-04-04 21:30:00+05:30,2025-04-04 21:30+05:30,2025-04-04 23:10+05:30,2025-04-04 23:10+05:30,Unknown,6E
a46e252a-b8b7-470b-a313-d94f95284c09,AI 2448,Unknown,GOI,DEL,2025-04-04 22:00:00+05:30,2025-04-04 22:00+05:30,2025-04-05 00:40+05:30,2025-04-05 00:21+05:30,Departed,AI
a2260ced-b9e6-4102-8230-25b3a8e12116,IX 2793,VT-RTP,GOI,BLR,2025-04-04 22:05:00+05:30,2025-04-04 22:05+05:30,2025-04-04 23:00+05:30,2025-04-04 23:14+05:30,Departed,IX
5ff6c3bf-68fa-4cb0-a778-76c250dadc01,9I 548,VT-RKJ,GOI,BLR,2025-04-04 22:20:00+05:30,2025-04-04 22:20+05:30,2025-04-04 23:45+05:30,2025-04-05 00:52+05:30,Expected,9I
5bc0cf37-22ce-4c9b-9fa8-330fd337ee77,AI 2506,Unknown,GOI,Unknown,2025-04-04 22:45:00+05:30,2025-04-04 22:45+05:30,Unknown,Unknown,Unknown,AI
0eea4fd3-a392-4729-b806-3d437f2dc1e7,6E 5003,Unknown,GOI,Unknown,2025-04-04 22:55:00+05:30,2025-04-04 22:55+05:30,Unknown,Unknown,Unknown,6E
e9f0d933-2407-4b95-8807-2dccf7aea5d5,GF 287,A9C-CD,GOI,BAH,2025-04-04 23:05:00+05:30,2025-04-04 23:05+05:30,2025-04-05 00:35+03:00,2025-04-05 00:35+03:00,Unknown,GF
21fbef4f-181f-4b3d-8a5f-8289ea25ffdd,6E 901,VT-ILC,GOI,BLR,2025-04-04 23:35:00+05:30,2025-04-04 23:35+05:30,2025-04-05 00:50+05:30,2025-04-05 01:14+05:30,Departed,6E
bd6ce11f-cd47-4c87-9596-50aa73037e16,6E 985,Unknown,GOI,HYD,2025-04-04 23:45:00+05:30,2025-04-04 23:45+05:30,2025-04-05 01:05+05:30,2025-04-05 01:05+05:30,Unknown,6E
d6c0bf8b-ea99-474f-98e9-485819cc7ece,6E 5019,Unknown,GOI,BOM,2025-04-05 00:05:00+05:30,2025-04-05 00:05+05:30,2025-04-05 01:15+05:30,2025-04-05 01:15+05:30,Unknown,6E
d0c23b45-9fea-4304-8030-ca72c7a08691,IX 839,VT-AXX,GOI,DXB,2025-04-05 01:05:00+05:30,2025-04-05 01:05+05:30,2025-04-05 02:55+04:00,2025-04-05 02:55+04:00,Unknown,IX
cb96bbd2-b553-4850-9e3f-61b4af267789,GF 285,A9C-XA,GOI,BAH,2025-04-05 04:40:00+05:30,2025-04-05 04:40+05:30,2025-04-05 06:10+03:00,2025-04-05 06:10+03:00,Unknown,GF
a6da779c-c26f-4cb0-9494-8aeacec3df6d,6E 2175,Unknown,GOI,BOM,2025-04-05 06:45:00+05:30,2025-04-05 06:45+05:30,2025-04-05 07:55+05:30,2025-04-05 07:55+05:30,Unknown,6E
73ab4061-a4af-49ce-b892-5246f20dbccf,6E 6419,Unknown,GOI,AMD,2025-04-05 06:55:00+05:30,2025-04-05 06:55+05:30,2025-04-05 08:45+05:30,2025-04-05 08:45+05:30,Unknown,6E
35086742-7e9e-4f18-a43a-aec730e5f304,IX 2694,VT-RTO,GOI,BLR,2025-04-05 06:55:00+05:30,2025-04-05 06:55+05:30,2025-04-05 08:15+05:30,2025-04-05 08:14+05:30,Departed,IX
65eddc74-332b-4205-86b4-809ae5b20824,AI 604,VT-SCF,GOI,BOM,2025-04-05 07:05:00+05:30,2025-04-05 07:05+05:30,2025-04-05 08:30+05:30,2025-04-05 08:30+05:30,Unknown,AI
c21af890-b2eb-453d-a4f8-ddbb34e62f7c,6E 744,Unknown,GOI,HYD,2025-04-05 07:10:00+05:30,2025-04-05 07:10+05:30,2025-04-05 08:30+05:30,2025-04-05 08:30+05:30,Unknown,6E
81c2f20f-8b8d-4e1e-8f4e-edbb12313c93,6E 211,Unknown,GOI,RPR,2025-04-05 07:25:00+05:30,2025-04-05 07:25+05:30,2025-04-05 09:15+05:30,2025-04-05 09:15+05:30,Unknown,6E
c2d52b4d-53f8-443e-ade0-67de48ce3bdb,IX 1126,VT-KOC,GOI,DEL,2025-04-05 07:40:00+05:30,2025-04-05 07:40+05:30,2025-04-05 10:15+05:30,2025-04-05 09:52+05:30,Departed,IX
93a52b3c-b4d4-4b03-a8f9-988a31020a5f,6E 6554,VT-IAO,BLR,GOI,2025-04-04 18:55:00+05:30,2025-04-04 19:05+05:30,2025-04-04 20:20+05:30,2025-04-04 20:20+05:30,Expected,6E
e42c1f63-e15a-4d8c-af89-962901663b7f,6E 2150,VT-IUJ,DEL,GOI,2025-04-04 17:55:00+05:30,2025-04-04 17:55+05:30,2025-04-04 20:25+05:30,2025-04-04 20:25+05:30,Expected,6E
0aef0758-eae5-492b-a115-7d7821d583b9,6E 885,Unknown,RPR,GOI,2025-04-04 18:55:00+05:30,2025-04-04 18:55+05:30,2025-04-04 20:45+05:30,2025-04-04 20:45+05:30,Unknown,6E
ef4cc573-fa17-4e81-b2f7-66f00c853da7,6E 992,Unknown,AMD,GOI,2025-04-04 19:05:00+05:30,2025-04-04 19:05+05:30,2025-04-04 20:50+05:30,2025-04-04 20:50+05:30,Unknown,6E
826f926a-3f69-4d68-a0d3-00cf79f63828,AI 2443,Unknown,DEL,GOI,2025-04-04 18:40:00+05:30,2025-04-04 18:40+05:30,2025-04-04 21:20+05:30,2025-04-04 21:20+05:30,Expected,AI
bcfc7608-ed39-4217-b443-c6998876793f,IX 2793,Unknown,STV,GOI,2025-04-04 19:50:00+05:30,2025-04-04 19:50+05:30,2025-04-04 21:25+05:30,2025-04-04 21:25+05:30,Unknown,IX
43cea4df-d0b2-4c94-a89c-9258961b92dd,9I 547,VT-RKJ,BLR,GOI,2025-04-04 20:20:00+05:30,2025-04-04 20:20+05:30,2025-04-04 21:55+05:30,2025-04-04 21:55+05:30,Expected,9I
d0fe931d-0be3-4bb5-9f0c-48e0fe4c3871,GF 286,A9C-CD,BAH,GOI,2025-04-04 15:50:00+03:00,2025-04-04 15:50+03:00,2025-04-04 22:05+05:30,2025-04-04 22:05+05:30,Unknown,GF
6482c76d-c330-4b6c-9d66-9bafde9970e3,AI 2505,Unknown,BOM,GOI,2025-04-04 20:50:00+05:30,2025-04-04 20:50+05:30,2025-04-04 22:10+05:30,2025-04-04 22:10+05:30,Unknown,AI
d41b4e54-7662-4f9e-9c7a-bf10483e6922,6E 5137,Unknown,BOM,GOI,2025-04-04 21:10:00+05:30,2025-04-04 21:10+05:30,2025-04-04 22:25+05:30,2025-04-04 22:25+05:30,Unknown,6E
fd02f3db-5a32-4b65-a9da-6c206a022e7c,IX 840,Unknown,DXB,GOI,2025-04-04 17:40:00+04:00,2025-04-04 17:40+04:00,2025-04-04 22:40+05:30,2025-04-04 22:40+05:30,Unknown,IX
88b07588-3e75-4ed9-aea3-59fc8cf2976d,6E 977,VT-ILC,BLR,GOI,2025-04-04 21:50:00+05:30,2025-04-04 21:50+05:30,2025-04-04 23:05+05:30,2025-04-04 23:05+05:30,Expected,6E
b2c97447-79c6-40f0-9bce-f6083650d34b,6E 984,Unknown,HYD,GOI,2025-04-04 22:00:00+05:30,2025-04-04 22:00+05:30,2025-04-04 23:15+05:30,2025-04-04 23:15+05:30,Unknown,6E
df7c7e5e-4a42-4523-a0de-ee18014e5171,6E 5106,Unknown,BOM,GOI,2025-04-04 22:15:00+05:30,2025-04-04 22:15+05:30,2025-04-04 23:30+05:30,2025-04-04 23:30+05:30,Unknown,6E
80be916b-e72d-4e29-9244-6123829292dd,GF 284,A9C-XA,BAH,GOI,2025-04-04 21:25:00+03:00,2025-04-04 21:25+03:00,2025-04-05 03:40+05:30,2025-04-05 03:40+05:30,Unknown,GF
